순번,CATEID,KAKAO_RY_BG_ZCD,KAKAO_RY_MD_ZCD,KAKAO_RY_SL_ZCD,CATEID_NM,KAKAO_RY_BG_ZCD_NM,KAKAO_RY_MD_ZCD_NM,KAKAO_RY_SL_ZCD_NM,NAME1,NAME2,NAME3,CATENAME
,카카오업종코드,카카오업종대분류코드,카카오업종중분류코드,카카오업종소분류코드,카카오업종코드명,카카오업종대분류명,카카오업종중분류명,카카오업종소분류명,카카오업종분류명1,카카오업종분류명2,카카오업종분류명3,카카오업종분류명
1625,3323,11,122,468,콘도^리조트,여행,숙박,콘도^리조트,여행,숙박,콘도^리조트,켄싱턴리조트
1626,2923,11,122,468,콘도^리조트,여행,숙박,콘도^리조트,여행,숙박,콘도^리조트,토비스콘도
1627,2571,11,122,468,콘도^리조트,여행,숙박,콘도^리조트,여행,숙박,콘도^리조트,풍림리조트
1628,2556,11,122,468,콘도^리조트,여행,숙박,콘도^리조트,여행,숙박,콘도^리조트,한국콘도
1629,2555,11,122,468,콘도^리조트,여행,숙박,콘도^리조트,여행,숙박,콘도^리조트,한화리조트
1630,1005,11,122,1005,펜션,여행,숙박,펜션,여행,숙박,펜션,펜션
1631,513,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,호텔
1632,826,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,특급호텔
1633,2997,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,라마다호텔
1634,2686,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,롯데호텔
1635,2989,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,리베라호텔
1636,2990,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,메리어트호텔
1637,3183,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,베니키아 호텔
1638,3184,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,베스트웨스턴 호텔
1639,2991,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,신라호텔
1640,2988,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,앰배서더호텔
1641,2992,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,인터컨티넨탈호텔
1642,2993,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,조선호텔
1643,2996,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,칼호텔
1644,2994,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,하얏트호텔
1645,2995,11,122,513,호텔,여행,숙박,호텔,여행,숙박,호텔,힐튼호텔
1646,18080,11,18080,,숙박부속시설,여행,숙박부속시설,,여행,숙박부속시설,,숙박부속시설
1647,18081,11,18081,,체험여행,여행,체험여행,,여행,체험여행,,체험여행
1648,22426,11,18081,22426,정보화^체험마을,여행,체험여행,정보화^체험마을,여행,체험여행,정보화^체험마을,정보화^체험마을
1649,1004,11,18081,1004,팜스테이,여행,체험여행,팜스테이,여행,체험여행,팜스테이,팜스테이
1650,61,11,61,,축제,여행,축제,,여행,축제,,축제
1651,9,9,,,음식점,음식점,,,음식점,,,음식점
1652,46,9,46,,간식,음식점,간식,,음식점,간식,,간식
1653,22301,9,46,22301,닭강정,음식점,간식,닭강정,음식점,간식,닭강정,닭강정
1654,18217,9,46,22301,닭강정,음식점,간식,닭강정,음식점,간식,닭강정,가마로강정
1655,3058,9,46,22301,닭강정,음식점,간식,닭강정,음식점,간식,닭강정,강정이 기가막혀
1656,22374,9,46,22301,닭강정,음식점,간식,닭강정,음식점,간식,닭강정,알통떡강정
1657,791,9,46,791,도넛,음식점,간식,도넛,음식점,간식,도넛,도넛
1658,1671,9,46,791,도넛,음식점,간식,도넛,음식점,간식,도넛,던킨도너츠
1659,1542,9,46,791,도넛,음식점,간식,도넛,음식점,간식,도넛,도넛플랜트뉴욕시티
1660,1781,9,46,791,도넛,음식점,간식,도넛,음식점,간식,도넛,미스터도넛
1661,2938,9,46,791,도넛,음식점,간식,도넛,음식점,간식,도넛,브레댄코
1662,1159,9,46,791,도넛,음식점,간식,도넛,음식점,간식,도넛,크리스피크림도너츠
1663,1010,9,46,1010,떡^한과,음식점,간식,떡^한과,음식점,간식,떡^한과,떡^한과
1664,3031,9,46,1010,떡^한과,음식점,간식,떡^한과,음식점,간식,떡^한과,떡담
1665,3366,9,46,1010,떡^한과,음식점,간식,떡^한과,음식점,간식,떡^한과,떡보의하루
1666,2536,9,46,1010,떡^한과,음식점,간식,떡^한과,음식점,간식,떡^한과,빚은
1667,792,9,46,792,샌드위치,음식점,간식,샌드위치,음식점,간식,샌드위치,샌드위치
1668,2650,9,46,792,샌드위치,음식점,간식,샌드위치,음식점,간식,샌드위치,빈스앤베리즈
1669,2757,9,46,792,샌드위치,음식점,간식,샌드위치,음식점,간식,샌드위치,샌드프레소
1670,1335,9,46,792,샌드위치,음식점,간식,샌드위치,음식점,간식,샌드위치,써브웨이
1671,1066,9,46,792,샌드위치,음식점,간식,샌드위치,음식점,간식,샌드위치,죠샌드위치
1672,1067,9,46,792,샌드위치,음식점,간식,샌드위치,음식점,간식,샌드위치,퀴즈노스서브
1673,2618,9,46,792,샌드위치,음식점,간식,샌드위치,음식점,간식,샌드위치,토스피아
1674,267,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,아이스크림
1675,1544,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,구스띠모
1676,1160,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,까페띠아모
1677,1439,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,나뚜루
1678,1068,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,레드망고
1679,1673,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,배스킨라빈스
1680,2955,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,빨라쪼 델 쁘레또
1681,22246,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,소프트리
1682,1545,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,요거베리
1683,3060,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,요거프레소
1684,1546,9,46,267,아이스크림,음식점,간식,아이스크림,음식점,간식,아이스크림,하겐다즈
1685,695,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,제과^베이커리
1686,22436,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,GOTCHURROS
1687,1161,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,김영모과자점
1688,1336,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,달로와요
1689,1785,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,데이앤데이
1690,3085,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,따삐오
1691,1069,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,뚜레쥬르
1692,2939,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,로띠번
1693,3106,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,로티맘
1694,3070,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,르뽀미에
1695,1162,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,리치몬드과자점
1696,2756,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,리틀제이콥스
1697,1786,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,미고베이커리
1698,3059,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,보네스뻬
1699,22972,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,블럭제빵소
1700,1337,9,46,695,제과^베이커리,음식점,간식,제과^베이커리,음식점,간식,제과^베이커리,빵굼터
